user_id,product_id,timestamp,session_id,interaction_type,device_type,location,price,discount,product_category,brand,user_age,user_gender,loyalty_score,previous_purchase_count,avg_purchase_value,search_keywords,rating,purchase
U4665,P1852,2024-07-20 08:19:00,S4386,click,desktop,New York,161.61,30,Beauty,Sony,18,Male,54,46,243.24,makeup kit,,0
U0982,P1868,2024-10-31 19:02:00,S5049,view,mobile,Chicago,205.42,10,Sports,Samsung,43,Male,28,4,51.86,makeup kit,,0
U2098,P0119,2024-05-03 19:59:00,S9644,view,mobile,Houston,415.55,30,Beauty,Adidas,40,Female,59,31,244.54,makeup kit,4.0,0
U4576,P0051,2024-07-17 16:55:00,S9790,view,tablet,Chicago,238.5,30,Apparel,LG,49,Female,63,40,95.68,makeup kit,,0
U2633,P0495,2024-02-20 08:24:00,S3801,click,tablet,Houston,58.27,25,Beauty,LG,58,Male,71,47,270.02,blender,2.0,0
U2897,P1016,2024-06-28 04:10:00,S0619,click,mobile,Chicago,132.86,15,Home,Nike,56,Female,62,37,220.97,wireless earphones,,0
U3125,P0303,2024-11-10 00:58:00,S0306,view,desktop,Chicago,16.3,10,Home,Adidas,56,Female,7,10,179.14,makeup kit,5.0,0
U4697,P0581,2024-02-08 15:49:00,S9714,view,mobile,Los Angeles,222.19,30,Home,Puma,26,Other,22,2,278.16,makeup kit,3.0,0
U1788,P1785,2024-07-26 21:21:00,S8785,click,mobile,Los Angeles,276.06,15,Beauty,Apple,25,Male,42,40,254.93,sofa,,0
U0208,P0672,2024-03-10 10:29:00,S7835,add_to_cart,mobile,Chicago,343.62,30,Apparel,Apple,43,Male,88,6,273.18,makeup kit,1.0,0
U2785,P1315,2024-08-18 06:54:00,S2279,view,mobile,New York,494.27,25,Home,Apple,64,Male,81,48,288.96,basketball,,0
U4267,P1352,2024-10-17 10:25:00,S9794,add_to_cart,tablet,New York,233.15,10,Home,Nike,21,Female,31,12,260.74,blender,,0
U0716,P0321,2024-04-03 07:04:00,S0719,click,mobile,Chicago,207.91,15,Electronics,Samsung,58,Female,21,33,175.06,laptop,3.0,0
U3051,P1686,2024-04-26 03:28:00,S5937,view,mobile,Chicago,156.26,5,Home,Puma,38,Male,61,44,209.48,wireless earphones,3.0,0
U3737,P0255,2024-05-27 23:46:00,S6286,view,mobile,Miami,30.29,15,Home,Nike,21,Male,86,30,95.91,running shoes,,0
U0590,P1206,2024-10-22 06:02:00,S0077,purchase,mobile,New York,463.12,5,Sports,Apple,59,Male,15,49,176.58,basketball,1.0,1
U2953,P1968,2024-03-07 11:42:00,S9426,click,mobile,New York,314.51,10,Sports,Samsung,21,Female,92,46,56.11,running shoes,1.0,0
U1403,P0793,2024-08-19 08:49:00,S6069,view,mobile,Chicago,161.21,30,Apparel,Sony,40,Female,57,20,85.9,smartphone,,0
U1758,P0046,2024-01-25 11:32:00,S2865,add_to_cart,mobile,Houston,108.83,5,Apparel,Samsung,19,Male,44,47,289.89,makeup kit,2.0,0
U2826,P0831,2024-09-05 10:41:00,S6527,view,desktop,Miami,384.1,25,Sports,Adidas,44,Female,46,17,28.26,smartphone,5.0,0
U0216,P1271,2024-07-13 23:23:00,S1794,click,tablet,New York,493.24,10,Home,Sony,25,Male,73,3,273.4,makeup kit,,0
U3746,P0707,2024-11-23 09:18:00,S5546,click,mobile,Los Angeles,384.65,0,Sports,Puma,59,Female,76,2,102.08,laptop,3.0,0
U0588,P1634,2024-07-22 16:37:00,S1871,click,desktop,Los Angeles,284.11,25,Sports,Apple,53,Male,31,27,12.76,basketball,,0
U2586,P1237,2024-03-24 02:47:00,S9864,purchase,mobile,Chicago,30.17,30,Apparel,LG,55,Female,17,43,129.36,laptop,2.0,1
U2016,P0996,2024-11-28 08:37:00,S4970,view,desktop,Chicago,11.01,10,Sports,Adidas,41,Female,31,36,214.01,makeup kit,,0
U4643,P0268,2024-04-25 20:33:00,S2505,view,mobile,Houston,460.98,30,Home,Puma,35,Female,74,47,155.31,smartphone,4.0,0
U2125,P1307,2024-07-18 19:58:00,S9428,view,mobile,New York,406.13,15,Beauty,Adidas,41,Female,44,35,295.65,basketball,,0
U4819,P0063,2024-01-08 15:25:00,S5037,click,mobile,Houston,354.18,25,Home,Apple,54,Male,41,28,109.97,laptop,1.0,0
U4045,P0401,2024-07-18 03:34:00,S4884,view,mobile,Miami,174.52,0,Sports,Sony,31,Female,37,33,264.91,blender,3.0,0
U3030,P0302,2024-11-08 23:12:00,S8036,click,desktop,Los Angeles,212.8,5,Electronics,Puma,24,Female,27,12,155.57,smartphone,,0
U3095,P0048,2024-03-19 17:48:00,S3731,view,desktop,Los Angeles,309.71,25,Home,Samsung,21,Male,64,9,265.71,wireless earphones,3.0,0
U2113,P0485,2024-10-16 16:35:00,S6640,click,mobile,Chicago,326.62,20,Apparel,Puma,19,Female,6,4,293.43,basketball,5.0,0
U4616,P0272,2024-08-29 02:31:00,S0299,view,mobile,Houston,32.66,5,Sports,Puma,28,Male,41,32,80.45,wireless earphones,,0
U2791,P0696,2024-04-05 19:30:00,S3577,view,desktop,New York,29.49,0,Apparel,Sony,52,Female,70,2,119.63,basketball,4.0,0
U3573,P1529,2024-12-06 16:52:00,S4231,view,mobile,Miami,227.58,10,Sports,Samsung,22,Male,47,26,156.96,laptop,3.0,0
U3810,P0641,2024-02-25 21:37:00,S8602,click,tablet,Miami,173.12,10,Electronics,Nike,61,Male,0,36,22.13,smartphone,,0
U3820,P1452,2024-11-23 23:43:00,S0708,view,mobile,Los Angeles,264.06,5,Apparel,Nike,52,Female,45,43,249.02,blender,,0
U1674,P1793,2024-04-04 05:19:00,S7756,add_to_cart,desktop,Miami,58.32,30,Sports,Sony,61,Male,50,29,33.92,laptop,,0
U3203,P1755,2024-03-08 19:10:00,S9306,click,mobile,New York,207.13,10,Sports,Sony,62,Male,52,26,236.52,sofa,,0
U0540,P0137,2024-11-30 12:59:00,S3778,view,desktop,Los Angeles,363.03,0,Apparel,Puma,58,Female,34,12,150.12,makeup kit,,0
U1365,P1888,2024-06-10 12:06:00,S1995,view,mobile,Houston,65.43,20,Apparel,Adidas,25,Male,2,26,130.63,running shoes,4.0,0
U1036,P0536,2024-09-16 02:30:00,S6265,click,desktop,Chicago,13.9,20,Sports,Sony,58,Female,42,24,139.31,blender,,0
U2912,P1655,2024-08-08 14:17:00,S4886,view,mobile,Houston,367.94,15,Electronics,LG,39,Male,33,31,196.98,smartphone,4.0,0
U0829,P0043,2024-06-29 16:51:00,S7404,click,mobile,Chicago,406.19,5,Home,Adidas,30,Male,16,8,21.47,smartphone,1.0,0
U3648,P0251,2024-11-21 14:56:00,S9340,add_to_cart,mobile,Houston,497.87,0,Sports,Nike,38,Male,62,9,71.7,laptop,3.0,0
U2332,P1352,2024-03-12 14:42:00,S3170,click,desktop,Los Angeles,447.37,0,Apparel,Puma,23,Male,21,23,23.98,sofa,3.0,0
U2458,P1153,2024-12-23 10:27:00,S5738,click,tablet,Houston,351.76,10,Electronics,Sony,57,Male,28,47,167.2,running shoes,2.0,0
U2909,P1228,2024-12-13 02:28:00,S5503,view,tablet,Los Angeles,82.6,15,Apparel,Samsung,52,Male,61,17,97.41,makeup kit,2.0,0
U0859,P0884,2024-11-14 14:53:00,S9173,purchase,mobile,Chicago,271.35,20,Apparel,Samsung,30,Female,64,42,122.95,laptop,,1
U2740,P1324,2024-11-21 12:45:00,S4047,view,mobile,Miami,496.82,25,Apparel,LG,23,Male,75,18,149.04,sofa,2.0,0
U0900,P1900,2024-09-18 04:49:00,S4408,add_to_cart,mobile,Houston,344.91,30,Home,Adidas,55,Male,94,47,207.78,blender,,0
U2314,P1637,2024-10-02 01:43:00,S6375,add_to_cart,mobile,Houston,432.91,25,Sports,Samsung,53,Male,27,42,154.23,laptop,,0
U0647,P0656,2024-07-23 12:45:00,S7752,view,mobile,Miami,369.49,30,Electronics,LG,53,Female,92,12,170.3,laptop,4.0,0
U3671,P1680,2024-06-17 12:30:00,S4399,view,mobile,New York,478.01,10,Home,Adidas,37,Female,10,17,45.22,blender,,0
U1219,P0289,2024-06-23 07:54:00,S2558,view,desktop,Miami,428.32,0,Apparel,Puma,55,Female,99,3,110.09,basketball,3.0,0
U0088,P1729,2024-12-01 03:25:00,S1597,view,mobile,New York,283.86,20,Sports,Adidas,26,Female,83,33,225.07,sofa,3.0,0
U3439,P1086,2024-04-13 18:49:00,S2836,view,mobile,Los Angeles,474.47,15,Sports,LG,57,Male,42,28,295.54,smartphone,,0
U1950,P0024,2024-02-11 01:27:00,S2126,click,mobile,Houston,83.72,25,Beauty,Nike,23,Male,71,19,298.47,running shoes,,0
U0361,P0796,2024-03-13 09:18:00,S4671,add_to_cart,mobile,Houston,128.19,5,Apparel,LG,64,Male,4,3,259.31,laptop,,0
U0116,P0296,2024-05-16 09:29:00,S2824,click,mobile,New York,122.62,30,Home,Samsung,34,Male,96,48,165.04,sofa,3.0,0
U3504,P1093,2024-08-14 12:46:00,S4217,view,desktop,Miami,76.09,0,Apparel,Sony,55,Male,64,17,152.71,running shoes,,0
U2539,P0396,2024-08-02 15:57:00,S7356,view,mobile,Chicago,108.47,25,Apparel,Apple,43,Female,73,20,212.89,basketball,,0
U4881,P1333,2024-08-09 11:56:00,S8838,view,mobile,Los Angeles,275.79,10,Apparel,Apple,42,Male,100,15,249.91,basketball,,0
U0480,P1783,2024-10-23 10:58:00,S5818,view,mobile,New York,18.48,15,Electronics,LG,53,Female,49,3,197.99,wireless earphones,,0
U3496,P0837,2024-06-19 21:23:00,S2820,view,desktop,New York,322.47,5,Apparel,Apple,30,Male,43,1,172.96,running shoes,2.0,0
U0996,P1457,2024-05-21 09:47:00,S6062,view,mobile,Los Angeles,485.42,5,Home,Samsung,25,Male,76,39,229.18,laptop,3.0,0
U3808,P0690,2024-04-16 05:18:00,S4586,click,mobile,Houston,420.88,20,Beauty,Adidas,57,Other,4,15,93.6,basketball,,0
U3771,P0201,2024-10-28 13:18:00,S6775,view,mobile,Miami,377.13,25,Sports,Sony,21,Male,78,7,27.83,laptop,4.0,0
U1146,P0776,2024-11-16 22:08:00,S6129,view,desktop,Miami,236.5,0,Beauty,Apple,19,Female,76,34,202.03,blender,,0
U4009,P0824,2024-12-27 02:22:00,S4487,add_to_cart,tablet,Los Angeles,359.6,20,Home,Puma,26,Female,35,42,283.86,basketball,4.0,0
U4804,P0295,2024-11-03 03:51:00,S7014,view,desktop,Los Angeles,467.56,30,Beauty,Puma,36,Male,91,6,84.48,smartphone,,0
U2749,P1870,2024-01-19 16:20:00,S6869,add_to_cart,mobile,Miami,384.53,10,Beauty,Sony,51,Female,27,16,166.41,makeup kit,3.0,0
U2309,P0753,2024-10-10 17:29:00,S7996,view,desktop,Chicago,18.62,25,Apparel,Adidas,30,Female,77,15,162.96,smartphone,,0
U0007,P0096,2024-03-25 20:44:00,S1256,add_to_cart,desktop,Chicago,198.79,10,Electronics,Puma,59,Male,49,38,236.89,laptop,2.0,0
U4967,P1059,2024-04-22 13:48:00,S0201,view,mobile,Houston,369.93,25,Apparel,Apple,53,Male,5,22,297.16,makeup kit,,0
U1926,P0821,2024-02-09 22:54:00,S1774,add_to_cart,mobile,Los Angeles,252.09,15,Home,Apple,64,Female,33,49,20.54,wireless earphones,2.0,0
U2076,P0834,2024-10-07 23:13:00,S5707,view,mobile,Chicago,8.21,20,Sports,Adidas,34,Male,80,15,255.58,sofa,,0
U4921,P1245,2024-01-31 12:52:00,S4030,click,desktop,Miami,325.53,25,Electronics,Apple,42,Other,50,27,74.76,wireless earphones,1.0,0
U1855,P1121,2024-06-28 17:02:00,S0671,click,mobile,Chicago,467.28,15,Home,Adidas,40,Female,7,47,269.26,wireless earphones,4.0,0
U4518,P0418,2024-01-18 21:11:00,S2495,view,mobile,Los Angeles,415.93,5,Electronics,Adidas,40,Female,16,27,25.33,smartphone,4.0,0
U0723,P1844,2024-09-14 13:37:00,S5239,add_to_cart,mobile,Miami,472.66,20,Beauty,Apple,54,Male,2,39,118.55,blender,4.0,0
U4588,P0940,2024-11-02 01:55:00,S1146,view,mobile,New York,338.27,30,Electronics,Samsung,57,Male,6,7,283.27,running shoes,,0
U1804,P0908,2024-12-27 02:08:00,S2623,add_to_cart,mobile,Houston,46.78,10,Home,LG,34,Female,48,22,26.44,makeup kit,,0
U3430,P0458,2024-06-05 05:02:00,S0436,click,mobile,Houston,7.77,0,Electronics,Samsung,55,Female,58,17,288.19,laptop,2.0,0
U2771,P0029,2024-07-27 08:21:00,S0573,view,mobile,Los Angeles,345.53,25,Beauty,Puma,45,Male,90,22,44.01,sofa,3.0,0
U3553,P1662,2024-12-22 20:07:00,S1071,add_to_cart,desktop,Chicago,498.24,20,Beauty,Adidas,32,Male,21,34,148.41,sofa,,0
U4397,P0885,2024-09-08 22:43:00,S0144,view,mobile,Houston,428.76,0,Electronics,Nike,55,Male,10,9,108.58,wireless earphones,,0
U3461,P0662,2024-08-02 08:52:00,S4346,view,desktop,Houston,11.14,30,Home,Nike,57,Male,11,41,105.77,blender,,0
U4161,P1422,2024-07-22 11:36:00,S3880,click,mobile,Chicago,264.92,30,Sports,Apple,30,Female,94,6,86.77,wireless earphones,4.0,0
U4259,P1186,2024-11-28 23:38:00,S5399,click,mobile,Houston,426.2,15,Apparel,Nike,37,Male,58,6,246.44,sofa,4.0,0
U3951,P0507,2024-04-09 03:58:00,S3585,view,desktop,New York,483.54,30,Beauty,LG,18,Female,83,3,189.35,sofa,,0
U2719,P1659,2024-02-25 15:25:00,S7447,view,mobile,Miami,341.83,5,Apparel,Samsung,29,Female,90,45,171.22,basketball,,0
U1270,P1422,2024-11-25 21:34:00,S7857,click,desktop,Chicago,228.79,5,Sports,Adidas,51,Male,8,17,182.73,smartphone,,0
U0424,P1352,2024-10-23 11:26:00,S0387,click,mobile,Chicago,397.94,0,Sports,Nike,42,Male,19,5,181.98,sofa,,0
U2659,P0243,2024-10-10 11:42:00,S2712,view,mobile,Los Angeles,272.4,25,Sports,Sony,50,Male,47,45,207.76,wireless earphones,,0
U2749,P0040,2024-03-30 01:52:00,S0293,add_to_cart,tablet,Los Angeles,485.42,5,Electronics,Samsung,32,Female,13,17,117.5,smartphone,2.0,0
U4818,P1585,2024-09-23 14:25:00,S3141,click,mobile,Houston,264.22,30,Sports,Adidas,30,Female,89,11,160.21,basketball,,0
U2780,P1127,2024-02-21 21:59:00,S9384,click,desktop,New York,55.01,30,Electronics,Nike,62,Female,34,45,57.71,blender,,0
U4510,P0015,2024-10-24 08:26:00,S6513,view,mobile,Miami,184.67,10,Apparel,Apple,34,Female,81,15,188.07,basketball,,0
U0552,P1233,2024-05-08 16:38:00,S5389,view,desktop,New York,75.61,25,Electronics,Apple,50,Male,8,24,149.77,blender,1.0,0
U0913,P0538,2024-05-24 12:35:00,S0011,click,mobile,New York,109.45,10,Home,Adidas,35,Male,7,37,286.11,blender,,0
U4169,P1843,2024-02-12 16:15:00,S3700,purchase,mobile,Los Angeles,274.5,30,Beauty,Apple,39,Male,81,18,141.61,basketball,2.0,1
U1383,P1322,2024-09-17 05:47:00,S6032,view,mobile,Houston,269.33,30,Home,Puma,51,Female,65,27,284.36,blender,3.0,0
U0406,P1139,2024-03-14 20:37:00,S4572,click,mobile,Houston,13.85,0,Apparel,Apple,53,Female,51,22,222.98,smartphone,,0
U0569,P1999,2024-06-07 03:27:00,S3334,view,desktop,New York,133.94,10,Electronics,Apple,28,Male,86,5,272.21,basketball,4.0,0
U0655,P1297,2024-12-16 07:53:00,S8316,view,mobile,Houston,422.45,25,Electronics,LG,54,Male,30,46,132.89,makeup kit,3.0,0
U1373,P1867,2024-08-14 21:37:00,S6619,add_to_cart,desktop,Houston,52.34,5,Apparel,Sony,30,Male,47,38,20.1,makeup kit,,0
U1400,P0737,2024-10-24 17:38:00,S4365,view,mobile,New York,458.69,20,Home,Puma,54,Female,49,45,123.94,sofa,4.0,0
U1590,P0248,2024-07-03 00:46:00,S4242,view,mobile,Chicago,83.82,30,Beauty,Adidas,36,Male,50,17,277.47,wireless earphones,5.0,0
U1748,P0164,2024-03-23 03:46:00,S8293,click,mobile,New York,450.27,20,Beauty,LG,47,Female,30,35,275.89,makeup kit,4.0,0
U4057,P1672,2024-08-08 08:50:00,S9720,click,tablet,Houston,408.93,20,Apparel,Nike,40,Male,93,8,131.23,laptop,,0
U1768,P0052,2024-02-14 12:39:00,S7234,add_to_cart,mobile,Chicago,445.72,20,Electronics,Samsung,60,Other,91,23,124.52,laptop,,0
U4504,P1594,2024-02-19 18:17:00,S5432,click,mobile,Chicago,393.16,0,Electronics,Sony,43,Male,89,0,257.94,sofa,,0
U4688,P0373,2024-10-06 08:40:00,S0455,click,mobile,Houston,93.2,15,Home,Adidas,34,Female,12,5,15.21,makeup kit,,0
U2931,P1755,2024-11-01 02:09:00,S2214,view,mobile,New York,103.48,25,Apparel,Apple,59,Female,20,39,294.12,laptop,,0
U2768,P1375,2024-12-30 14:07:00,S2681,add_to_cart,mobile,New York,412.91,30,Home,Puma,51,Other,44,19,87.5,running shoes,,0
U0942,P1302,2024-01-18 12:36:00,S5633,click,tablet,Los Angeles,356.21,30,Apparel,Adidas,50,Female,3,12,164.23,smartphone,,0
U2743,P0064,2024-04-20 08:11:00,S5733,click,tablet,Miami,425.72,25,Beauty,Samsung,21,Female,75,42,264.16,laptop,,0
U3952,P0684,2024-08-04 03:53:00,S2007,view,mobile,Miami,5.32,0,Home,LG,64,Female,56,15,243.26,sofa,,0
U1921,P1857,2024-07-26 08:33:00,S1914,add_to_cart,mobile,Los Angeles,103.35,10,Apparel,Nike,64,Female,75,7,100.02,blender,4.0,0
U2482,P0332,2024-03-09 11:58:00,S8186,add_to_cart,mobile,New York,430.66,25,Electronics,LG,59,Female,41,18,131.17,basketball,3.0,0
U3250,P0016,2024-05-17 15:16:00,S3690,click,desktop,Los Angeles,135.65,15,Electronics,Puma,21,Male,94,43,85.13,basketball,2.0,0
U3825,P0770,2024-02-12 04:58:00,S5290,add_to_cart,mobile,Miami,288.85,5,Apparel,Samsung,37,Male,16,10,273.92,basketball,,0
U1140,P1621,2024-04-21 00:28:00,S2233,view,desktop,Houston,143.24,20,Sports,Samsung,26,Female,63,22,131.72,wireless earphones,4.0,0
U2887,P0612,2024-07-04 03:05:00,S6487,view,mobile,Chicago,162.16,0,Home,Adidas,64,Male,52,39,103.36,basketball,,0
U1766,P1676,2024-10-01 10:42:00,S6391,view,mobile,Houston,106.03,15,Home,Sony,26,Male,64,32,236.1,laptop,3.0,0
U2541,P1730,2024-05-15 06:27:00,S2929,click,desktop,Los Angeles,441.89,20,Sports,Sony,59,Female,54,31,11.67,blender,2.0,0
U4956,P0467,2024-09-23 05:35:00,S4774,click,mobile,Miami,303.66,0,Sports,LG,49,Female,67,33,251.18,makeup kit,,0
U2023,P0181,2024-02-11 20:27:00,S1631,view,mobile,Chicago,304.28,20,Apparel,Nike,23,Female,11,11,289.89,makeup kit,5.0,0
U1184,P1563,2024-01-25 19:35:00,S8783,purchase,mobile,Chicago,191.16,10,Sports,LG,31,Male,64,49,223.77,blender,,1
U2648,P0919,2024-06-04 14:46:00,S7200,view,mobile,Chicago,437.79,20,Beauty,Adidas,31,Female,83,17,252.0,basketball,,0
U3592,P0445,2024-04-12 10:39:00,S2927,click,tablet,Los Angeles,98.48,25,Beauty,Sony,63,Other,44,6,197.61,running shoes,,0
U4192,P1538,2024-11-24 12:54:00,S0976,view,desktop,New York,379.09,30,Sports,Puma,47,Male,84,48,104.56,blender,,0
U4976,P1379,2024-10-07 05:21:00,S1772,view,tablet,Los Angeles,260.88,25,Apparel,Sony,19,Male,39,31,265.33,makeup kit,3.0,0
U3719,P0494,2024-09-30 12:34:00,S2490,add_to_cart,mobile,Houston,288.79,0,Electronics,Puma,45,Female,48,45,49.1,blender,2.0,0
U1024,P0827,2024-01-05 11:34:00,S8349,view,tablet,Los Angeles,78.98,20,Beauty,LG,36,Male,38,32,114.93,sofa,1.0,0
U2525,P0281,2024-04-14 03:40:00,S5762,purchase,desktop,Miami,100.92,15,Sports,Adidas,56,Male,76,12,180.08,sofa,,1
U2062,P0388,2024-06-27 03:57:00,S2127,click,mobile,Los Angeles,315.77,5,Sports,Samsung,24,Female,100,35,74.03,makeup kit,,0
U2221,P0750,2024-02-07 19:38:00,S7563,add_to_cart,desktop,Miami,373.42,10,Electronics,Nike,57,Female,47,4,34.79,laptop,5.0,0
U0936,P0224,2024-05-12 17:40:00,S7395,click,desktop,Los Angeles,229.36,20,Electronics,Nike,52,Male,1,34,133.38,wireless earphones,2.0,0
U2734,P1664,2024-06-14 10:27:00,S6072,view,mobile,Houston,114.43,20,Beauty,Nike,31,Male,22,6,149.54,wireless earphones,3.0,0
U0315,P0634,2024-11-02 00:05:00,S2401,view,mobile,New York,298.06,0,Home,Apple,47,Female,37,41,90.81,sofa,4.0,0
U3929,P0019,2024-09-24 05:28:00,S4636,click,mobile,Los Angeles,105.95,15,Apparel,Samsung,28,Female,79,13,257.28,makeup kit,2.0,0
U3649,P0722,2024-10-13 11:05:00,S9543,add_to_cart,mobile,New York,315.79,10,Electronics,Apple,54,Male,89,49,100.88,wireless earphones,,0
U1065,P0151,2024-12-10 03:08:00,S2679,add_to_cart,desktop,New York,356.73,15,Beauty,Apple,43,Female,54,25,84.01,wireless earphones,,0
U3169,P1538,2024-12-21 18:02:00,S6880,click,mobile,Miami,475.44,25,Sports,LG,46,Male,88,28,107.2,running shoes,2.0,0
U2831,P0202,2024-09-23 21:37:00,S4709,view,mobile,Los Angeles,116.4,5,Home,Nike,53,Male,33,39,181.78,sofa,,0
U2391,P0318,2024-05-14 20:24:00,S0897,click,mobile,New York,12.83,30,Apparel,Puma,45,Male,8,21,41.87,smartphone,3.0,0
U1703,P0157,2024-02-08 15:41:00,S7151,view,mobile,Los Angeles,317.09,5,Apparel,Nike,24,Female,70,42,38.06,basketball,2.0,0
U0462,P0429,2024-09-18 17:54:00,S9372,click,mobile,New York,186.03,5,Sports,Nike,18,Male,81,7,20.43,makeup kit,,0
U3038,P0397,2024-10-14 22:29:00,S9410,view,desktop,Houston,216.6,30,Electronics,Puma,60,Female,47,40,74.52,blender,2.0,0
U4290,P1742,2024-08-21 16:20:00,S7261,view,mobile,New York,132.53,25,Home,Puma,25,Female,77,38,98.84,smartphone,,0
U2381,P0843,2024-01-22 04:19:00,S0055,view,desktop,Houston,492.07,0,Apparel,LG,21,Female,60,42,136.6,wireless earphones,1.0,0
U4748,P0219,2024-08-26 08:05:00,S4603,view,mobile,Houston,106.85,30,Beauty,Sony,61,Female,99,8,43.26,wireless earphones,4.0,0
U2317,P1168,2024-03-07 06:59:00,S8223,add_to_cart,mobile,New York,412.58,30,Beauty,Nike,51,Male,12,22,268.17,blender,,0
U4611,P0103,2024-09-07 13:36:00,S6052,add_to_cart,mobile,Chicago,133.38,5,Apparel,Apple,58,Female,24,34,127.3,makeup kit,,0
U3613,P0256,2024-09-21 23:30:00,S1592,add_to_cart,desktop,Chicago,273.22,20,Beauty,Adidas,37,Female,29,16,256.3,basketball,,0
U3443,P1377,2024-04-28 23:29:00,S9897,view,mobile,New York,47.71,25,Electronics,Puma,23,Male,74,24,69.62,laptop,3.0,0
U3198,P1382,2024-04-07 06:00:00,S9284,add_to_cart,mobile,New York,60.14,5,Apparel,Puma,35,Female,1,44,123.15,laptop,,0
U0884,P0066,2024-12-17 09:01:00,S7763,click,mobile,Los Angeles,352.0,30,Electronics,Puma,21,Female,20,25,234.25,sofa,3.0,0
U1714,P1155,2024-09-25 10:58:00,S1388,view,desktop,Miami,68.89,30,Home,Nike,55,Male,75,40,235.98,basketball,4.0,0
U1376,P1919,2024-05-01 01:54:00,S8934,purchase,desktop,Chicago,219.99,0,Electronics,Puma,25,Female,51,31,151.48,sofa,,1
U2780,P0612,2024-08-20 14:04:00,S9080,click,mobile,New York,302.6,15,Apparel,LG,18,Female,14,1,219.8,blender,,0
U3193,P0763,2024-12-18 19:04:00,S7642,view,desktop,Chicago,429.75,0,Sports,Sony,26,Male,73,32,140.23,running shoes,,0
U2104,P1256,2024-06-22 20:48:00,S9220,add_to_cart,tablet,New York,33.15,20,Sports,LG,47,Female,57,25,34.33,running shoes,3.0,0
U0723,P0167,2024-08-02 02:09:00,S1811,view,mobile,Miami,355.19,20,Beauty,LG,18,Female,19,46,282.5,basketball,4.0,0
U2567,P1516,2024-09-07 11:56:00,S0664,purchase,mobile,Chicago,101.28,30,Electronics,Samsung,18,Male,92,1,272.75,blender,,1
U2980,P1488,2024-01-24 16:06:00,S2130,view,mobile,Houston,481.63,25,Apparel,Nike,19,Female,95,5,46.95,wireless earphones,,0
U3329,P0521,2024-04-08 02:36:00,S6996,view,tablet,Houston,167.94,25,Apparel,Adidas,36,Male,18,16,98.55,sofa,,0
U1194,P0378,2024-06-20 17:36:00,S5791,view,mobile,Chicago,449.03,0,Sports,Samsung,33,Male,46,48,35.38,wireless earphones,,0
U4260,P1046,2024-08-05 07:56:00,S1999,view,tablet,Miami,296.06,0,Electronics,Samsung,41,Male,66,39,99.84,laptop,,0
U3961,P0779,2024-09-24 05:16:00,S0966,view,mobile,Los Angeles,234.98,30,Sports,LG,33,Male,67,4,200.26,sofa,4.0,0
U4848,P1936,2024-05-20 02:27:00,S6246,view,desktop,New York,44.65,30,Sports,Adidas,18,Female,65,30,165.48,smartphone,,0
U4287,P1878,2024-07-21 09:00:00,S6877,click,mobile,Chicago,254.01,20,Electronics,Samsung,41,Male,48,49,151.54,laptop,,0
U3658,P0392,2024-07-11 01:29:00,S4898,view,desktop,Miami,57.94,20,Sports,Sony,30,Female,4,46,288.68,laptop,3.0,0
U2891,P1991,2024-05-03 19:35:00,S0302,view,mobile,Miami,219.11,5,Home,Puma,28,Female,2,32,78.26,makeup kit,,0
U3942,P0129,2024-10-05 17:29:00,S4703,click,mobile,Houston,173.04,15,Electronics,LG,18,Male,21,1,150.46,makeup kit,4.0,0
U1878,P1059,2024-06-02 12:01:00,S0265,view,mobile,New York,247.27,30,Electronics,Apple,55,Female,97,43,270.1,sofa,2.0,0
U4649,P1838,2024-03-11 20:00:00,S4748,view,mobile,Chicago,258.97,20,Home,LG,45,Male,72,34,269.0,laptop,4.0,0
U0651,P0651,2024-12-08 05:32:00,S2906,click,tablet,Miami,141.45,30,Apparel,Adidas,41,Female,31,32,206.28,smartphone,3.0,0
U4358,P0709,2024-11-04 03:09:00,S1587,view,desktop,Chicago,210.97,20,Beauty,Adidas,25,Female,46,37,232.03,blender,2.0,0
U0947,P0650,2024-08-09 18:56:00,S8269,add_to_cart,tablet,Chicago,210.72,25,Electronics,Puma,32,Female,93,47,207.24,laptop,,0
U0192,P0797,2024-02-17 23:14:00,S7684,view,mobile,Houston,209.66,15,Sports,Puma,33,Female,22,24,69.77,wireless earphones,,0
U3793,P1126,2024-01-12 17:24:00,S4646,view,desktop,New York,339.02,5,Home,Samsung,22,Male,38,24,170.29,basketball,,0
U4448,P0336,2024-10-30 11:17:00,S7498,view,desktop,Chicago,269.9,20,Home,Adidas,48,Female,63,18,214.45,wireless earphones,3.0,0
U2811,P1388,2024-11-16 11:24:00,S9074,click,mobile,Miami,186.72,30,Sports,LG,61,Female,46,43,54.77,running shoes,3.0,0
U1071,P0295,2024-08-09 18:17:00,S2167,click,mobile,Los Angeles,204.62,20,Sports,LG,59,Male,96,28,119.18,blender,,0
